SubjectID,SubjectName,SubjectDescription,Name,NumericCode,CourseCode,Description,Prerequisite,Antirequisite,Corequisite,OneWayExclusion,CrossListed
202,Occupational Health & Hygiene,,Work Physiology and Ergonomics,627,OCCH,"Provide students with basic knowledge of physiological and psychological work requirements, ergonomic approach to work-related health problems and application of this type of approach to preventive and corrective measures.",,,,,
202,Occupational Health & Hygiene,,Project Occupational Health and Safety,699,OCCH,"Under supervision, the student will identify an issue relevant to occupational health and report on work accomplished (i) to review the present state of knowledge and (ii) to conduct a survey and make recommendations or to devise a study proposal and to carry out a preliminary feasibility study.",,,,,
202,Occupational Health & Hygiene,,Environmental Risks to Health,635,OCCH,"Focuses on pathways of exposure from industry to non working populations, on measurement of exposure and observation of effects, modelling and prediction of effects. Identifying, assessing and adapting existing data to predict effects given new exposures is a major theme. Spatial analysis, risk communication and disaster response are covered, too.",,,,,
202,Occupational Health & Hygiene,,Project Occupational Health and Safety,699D1,OCCH,"Under supervision, the student will identify an issue relevant to occupational health and report on work accomplished (i) to review the present state of knowledge and (ii) to conduct a survey and make recommendations or to devise a study proposal and to carry out a preliminary feasibility study.",,,,,
202,Occupational Health & Hygiene,,Project Occupational Health and Safety,699D2,OCCH,See OCCH 699D1 for course description.,OCCH 699D1,,,,
202,Occupational Health & Hygiene,,Project Occupational Health and Safety,699N2,OCCH,See OCCH 699N1 for description.,OCCH 699N1,,,,
202,Occupational Health & Hygiene,,Project Occupational Health and Safety,699N1,OCCH,"Under supervision, the student will identify an issue relevant to occupational health and report on work accomplished (i) to review the present state of knowledge and (ii) to conduct a survey and make recommendations or to devise a study proposal and to carry out a preliminary feasibility study.",,,,,
202,Occupational Health & Hygiene,,Ph.D. Comprehensive Examination,700,OCCH,An examination that must be passed by all doctoral candidates in order to continue in the program.,,,,,
202,Occupational Health & Hygiene,,Ph.D. Seminar on Occupational Health and Hygiene,706,OCCH,"A critical appraisal of the occupational health sciences literature which addresses issues in hygiene, safety, epidemiology and toxicology. Students will develop a critical sense of the literature and increase their understanding of different research paradigms.",,,,,
202,Occupational Health & Hygiene,,Ph.D. Seminar on Occupational Health and Hygiene,706D1,OCCH,"A critical appraisal of the occupational health sciences literature which addresses issues in hygiene, safety, epidemiology and toxicology. Students will develop a critical sense of the literature and increase their understanding of different research paradigms.",,,,,
202,Occupational Health & Hygiene,,Ph.D. Seminar on Occupational Health and Hygiene,706D2,OCCH,See OCCH 706D1 for course description.,OCCH 706D1,,,,
203,ONCO,,Fundamentals of Oncology and Cancer Research,610D1,ONCO,"A multidisciplinary approach to the entire spectrum of principles and practice in all fields of oncology, as well as to its research domains, from basic science to clinical and population health sciences. Content areas will include mechanisms of carcinogenesis, tumour pathology, cancer epidemiology, prevention, screening, diagnosis, treatment, psychosocial support, palliative care, global cancer control, and quality of cancer care services. The multidisciplinary nature of cancer research and clinical care and how research findings inform clinical practice and policymaking in cancer control will be illustrated.",,"Open to all graduate students in the Faculty of Medicine, however priority will be given to those enrolled in the Graduate Diploma in Oncology program.",,,
203,ONCO,,Fundamentals of Oncology and Cancer Research,610D2,ONCO,For description see ONCO 610D1.,ONCO 610D1,,,,
203,ONCO,,Best Practices in Biomedical Research,620,ONCO,"Overview of research ethics as well as best practices and guiding principles in planning, conducting and publishing a research investigation. Topics include (i) ethics in biomedical research, (ii) reading and reviewing papers, (iii)research integrity and (iv) scholarly publishing. Examples will be taken from the field of cancer research. The importance of interdisciplinary collaboration in enhancing the value of biomedical research will be illustrated.",,Open to all graduate students in the Faculty of Medicine but priority will be given to those enrolled in the Graduate Diploma in Oncology program.,,,
203,ONCO,,Principles and Practice of Clinical Trials,615,ONCO,"An overview of the design, conduct and analysis of clinical trials. Topics include types of clinical trials, study designs, practical considerations when setting up a clinical trial, ethics, regulatory requirements, trial monitoring, data management, investigator responsibilities and statistical analysis.",,"Open to students who have an undergraduate degree or professional designation in fields related to health or biomedical disciplines. In the absence of the latter, the instructor's permission is required. Priority will be given to students enrolled in the Graduate Diploma in Oncology program.",,,
203,ONCO,,Quality Improvement Principles and Methods,625,ONCO,"Principles and methodology of quality improvement in the delivery of health services with a focus on clinical care in oncology. Topics include developing and conducting quality improvement initiatives, data collection, data analysis and implementation of change in clinical practice.",,"Open to those in health services research or practice who are involved with healthcare administration and management, however, priority will be given to those enrolled in the Graduate Diploma in Oncology program.",,,
203,ONCO,,Oncology Practicum,630,ONCO,Involvement in a real-world research or quality improvement project with relevance to the students’ chosen area of focus.,,Open only to students in the Graduate Diploma in Oncology program.,,,
67,Organizational Behaviour,,Leading and Managing People in Healthcare,643D1,ORGB,"Applying leadership and management, human decision-making, human motivation, teams and conflict, persuasion, influence, and inter-dependence, power and politics, learning in teams and organizations, and leading change to healthcare organizations and healthcare professionals.",,,,,
67,Organizational Behaviour,,Leading and Managing People in Healthcare,643D2,ORGB,For rationale see ORGB 643D1.,ORGB 643D1,,,,
67,Organizational Behaviour,,Managerial Negotiations in Healthcare,644D1,ORGB,"Fundamentals of negotiation and dispute resolution in order to better understand the dynamics that lead to successful negotiation outcomes in healthcare settings: distributive negotiations, integrative negotiations, ethics, salary and contract negotiations, cross cultural negotiations, gender and negotiations, interests rights and power, online and third party negotiations.",,,,,
67,Organizational Behaviour,,Managerial Negotiations in Healthcare,644D2,ORGB,For description see ORGB 644D1.,ORGB 644D1,,,,
67,Organizational Behaviour,,Managing Data Analytics Teams,660,ORGB,"In this course, students will learn to: understand barriers to effective work in teams or more broadly in organizations; develop a collaboration style and learn about themselves as team members and leaders – what are their strengths, what can they improve on; learn how to jointly develop a vision and superordinate goal; develop skills in team communication, using the ‘power of framing’; build effective working relationships with diverse individuals and groups; become familiar with common organizational functional areas, their analytics perspectives, and their role in cross-functional teams.",,,,,
67,Organizational Behaviour,,Ethical Leadership and Leading Change,661,ORGB,"Students will learn to: excel in the practice of distributed and shared leadership, critical to contemporary business; develop a collaboration style and learn about themselves as leaders – their strengths, areas for improvement; learn how to jointly develop a vision and superordinate goal; establish guidelines, protocols, and criteria for leading change and for the respectful and ethical collection, storage, and use of data derived from others; develop their capacity to lead across hierarchical levels, including ‘leading upwards’; understand how leadership is necessary for resolving ‘wicked problems’ (problems that require leadership, not management).",,,,,
67,Organizational Behaviour,,Talent Analytics,671,ORGB,Learning objectives: to gain experience in collecting and integrating performance and personnel outcome data; to develop and practice skills needed to analyze these types data; to cultivate knowledge and an understanding of the potential and limitations of talent analytics; to become able to apply the skills and knowledge from class to future organizational settings.,(INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval),,,,
67,Organizational Behaviour,,Talent Management in a Global World,680,ORGB,Effectively managing talent in the context of increasing globalization.,,"Not open to students who have taken BUSA 690 when topic was ""Global Talent Management"", ""Talent Management"", or “Managing Talent in a Global World”.",,,
67,Organizational Behaviour,,Organizational Network Analysis,672,ORGB,Learning objectives: to gain experience in collecting and representing organizational network data; to develop and practice the skills needed to analyze network data; to cultivate knowledge and understanding of how social networks are related to consequential organizational outcomes; to become able to apply the skills and knowledge from class to future organizational settings.,(INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval),,,,
67,Organizational Behaviour,,Cross Cultural Management,685,ORGB,"Cross-cultural awareness and communication skills necessary to manage in multicultural organizations. The focus of the course is on the relationship between cultural values and communication styles as they affect inter-and-intra cultural communication of managers, personnel and clients of multinational and multicultural corporations and organizations.",,,,,
67,Organizational Behaviour,,Cross Cultural Management,685D1,ORGB,"Cross-cultural awareness and communication skills necessary to manage in multicultural organizations. The focus of the course is on the relationship between cultural values and communication styles as they affect inter-and-intra cultural communication of managers, personnel and clients of multinational and multicultural corporations and organizations.",,,,,
67,Organizational Behaviour,,Cross Cultural Management,685D2,ORGB,See ORGB 685D1 for course description.,ORGB 685D1,,,,
67,Organizational Behaviour,,Advanced Topics in Organizational Behaviour,690,ORGB,Review of topics in organizational behaviour.,,,,,
67,Organizational Behaviour,,Seminar in Behavioural Science,705,ORGB,Seminar in behavioural science issues.,,,,,
67,Organizational Behaviour,,Advanced Topics in Organizational Behaviour,695,ORGB,Current emerging topics in organizational behaviour. Course content will vary each term.,,,,,
67,Organizational Behaviour,,Meso Organizational Behaviour,706,ORGB,"To familiarize students with the intra-organizational processes including theories, methods, and approaches that address social, political, and cultural action in organizations.",,,,,
67,Organizational Behaviour,,The Use and Abuse of Power,707,ORGB,"Course will provide foundation knowledge on individual and group behavior, as well as institutional practices associated with the use and abuse of power. Will also include classic and contemporary theories, ongoing controversies, and ground breaking empirical studies.",,,,,
67,Organizational Behaviour,,Social Network Analysis for Social Science Research,708,ORGB,"An introduction to social network analysis (SNA) methods for social science research. The particular analytical concerns when dealing with network data, the implications of different network data collection and analytical approaches and how network analysis may be useful in advancing students’ individual research. Social network analysis techniques.",,,,,
204,Otolaryngology,,"Physiology, Histopathology and Clinical Otolaryngology",602,OTOL,"University rounds, hospital rounds and seminars presenting various topics in clinical otolaryngology.",,,,,
204,Otolaryngology,,Advanced Scientific Principles - Otolaryngology,603,OTOL,"Advanced basic science topics of relevance to otolaryngology, aiming to develop clinician-scientist skills by linking basic science to otolaryngology.",,,,,
202,Occupational Health & Hygiene,,Occupational Health Practice,602,OCCH,"This course analyzes the functions, structure and organization of occupational health programs and services.",,,,,
202,Occupational Health & Hygiene,,Master's Integrative Exam,600,OCCH,An examination that must be passed by all Master's candidates in order to continue in the program.,,,,,
202,Occupational Health & Hygiene,,Monitoring Occupational Environment,604,OCCH,"Principles and practices of environmental and biological monitoring of workplace hazards are addressed. Familiarization with instrumentation and calibration procedures is undertaken. Students learn to identify workplace health hazards, develop effective sampling strategies, use industrial hygiene equipment and interpret results of exposure measurements.",,,,,
202,Occupational Health & Hygiene,,Work and Environment Epidemiology,603,OCCH,This course provides students with basic knowledge of epidemiology and statistics as applied to occupational health.,,,,,
202,Occupational Health & Hygiene,,Physical Health Hazards,605,OCCH,"Properties, mechanisms of action and health effects of physical agents in the workplace and in the general environment: electromagnetic risks, noise and vibration, ionizing radiation, ventilation and thermal environment. Administrative, engineering and medical control methods, exposure standards and safety measures for these agents.",,,,,
202,Occupational Health & Hygiene,,Physical Health Hazards,605D1,OCCH,"Course covers hearing conservation, health effects of electromagnetism, ionizing radiation safety and ventilation controls. For each of these agents, properties, mechanisms of actions, health effects, engineering control methods, exposure standards and safety measures are studied. Ventilation strategies for industry are also covered.",,,,,
202,Occupational Health & Hygiene,,Biological Hazards,608,OCCH,"Biological hazards and infectious diseases susceptible of being acquired at work and the several preventive and protective measures to be put in place, including airborne, foodborne, vectorborne infectious diseases, bioterrorism, and mold.",,,,,
202,Occupational Health & Hygiene,,Physical Health Hazards,605D2,OCCH,See OCCH 605D1 for course description.,OCCH 605D1,,,,
202,Occupational Health & Hygiene,,Principles of Toxicology,612,OCCH,"General principles of toxicology, routes of toxicant entry, human organs as targets of toxic action, adverse effects, time-course of reactions to toxicants. Risk assessment techniques, in vivo-in vitro toxicity models, links between human population observations and animal, cellular and biochemical models.",,,,,
202,Occupational Health & Hygiene,,Occupational Safety Practice,615,OCCH,"Principles of safety and loss prevention; incident investigations and analyses, occupational safety management tools; loss recognition; safety standards, guidelines and legislation. Selected topics include: fire prevention; workshop, tool and machine safety; fall protection; laboratory safety; confined space entry; safe work permit systems; and materials handling.",,,,,
202,Occupational Health & Hygiene,,Topics in Occupational Health,614,OCCH,"Using a problem oriented approach, this course aims at integrating all notions seen previously in the program. Advanced learning, lectures, readings, student presentations, written assignments.",,,,,
202,Occupational Health & Hygiene,,Occupational Hygiene,616,OCCH,An introduction to the principles and practices of industrial hygiene designed to provide the students with the knowledge required to identify health and safety hazards in the workplace.,,,,,
202,Occupational Health & Hygiene,,Occupational Diseases,617,OCCH,"Review of occupational health problems structured around target organs: respiratory, musculo-skeletal, skin, cardiovascular, mental disorders and aggressive agents: trauma, physical agents, solvents and metals and infectious agents. Also covered are occupational cancer, conditions associated with hypo-and hyperbaric environments, mutagenicity, teratogenicity and reproduction disorders, pre-employment, period examination and medical activities in the workplace.",,,,,
202,Occupational Health & Hygiene,,Social and Behavioural Aspects - Occupational Health,624,OCCH,"This course explores the social science of occupational health practice, and describes influences on that practice of recent political, social and economic changes in the workforce and at the workplace; the theory of health promotion; management skills; and evaluation methods.",,,,,
204,Otolaryngology,,"Physiology, Histopathology and Clinical Otolaryngology",612,OTOL,"University rounds, hospital rounds and seminars presenting various additional topics in clinical otolaryngology.",,,,,
204,Otolaryngology,,M.Sc. Thesis,690,OTOL,A literature search and research proposal under supervision of the research supervisor that leads to a written proposal.,,,,,
204,Otolaryngology,,Advanced Scientific Principles - Otolaryngology,613,OTOL,Additional basic science topics of relevance to otolaryngology. Integration of course material is assessed by preparation of a manuscript for peer-reviewed publication.,,,,,
204,Otolaryngology,,M.Sc. Thesis,691,OTOL,Supervised training and research in connection with the Master's thesis.,,,,,
204,Otolaryngology,,M.Sc. Thesis,692,OTOL,Independent research in connection with the Master's thesis.,,,,,
204,Otolaryngology,,M.Sc. Thesis,694,OTOL,"Independent study in connection with the Master's thesis. Presentation of results at a departmental seminar, or at a scientific meeting. Completion and final acceptance of the M.Sc. Thesis by the Department and Graduate and Postdoctoral Studies.",,,,,
204,Otolaryngology,,M.Sc. Thesis,693,OTOL,A seminar and written report to be presented to an ad hoc committee describing appropriate progress at the end of the first year of training.,,,,,
205,Paediatrics,,TCP Pediatrics,301,PAED,"This two-week course provides the student with basic principles of pediatric care including pediatric-specific history-taking and physical exam skills as well as approach to common pediatric problems. Through structured learning activities, clinical encounters and self-directed learning, students will develop knowledge and skills that will prepare them for Clerkship.",,"Open only to students enrolled in the M.D., C.M. program.",,,
205,Paediatrics,,Pediatrics Clerkship,401,PAED,"The course will cover aspects of growth, perinatology, morbidity-mortality in pediatrics, infections in children, and neurologic, physical and psychological development. The course will include participation in the medical assessment and management of children, supplemented by didactic teaching and self-directed learning.",,"Open only to students enrolled in the M.D., C.M. program.",,,
205,Paediatrics,,Pediatrics Clerkship,401D1,PAED,"The course will cover aspects of growth, perinatology, morbidity-mortality in pediatrics, infections in children, and neurologic, physical and psychological development. The course will include participation in the medical assessment and management of children, supplemented by didactic teaching and self-directed learning.",,"Open only to students enrolled in the M.D., C.M. program.",,,
205,Paediatrics,,Pediatrics Clerkship,401D2,PAED,See PAED 401D1 for course description.,PAED 401D1,"Open only to students enrolled in the M.D., C.M. program.",,,
206,Parasitology,,Environment and Infection,410,PARA,Infectious pathogens of humans and animals and their impact on the global environment are considered. The central tenet is that infectious pathogens are environmental risk factors. The course considers their impact on the human condition and juxtaposes the impact of control and treatment measures and environmental change.,"one of LSCI 230, AEBI 211, ENVR 202, ENVB 305",,,,
206,Parasitology,,Immunology,438,PARA,An in-depth analysis of the principles of cellular and molecular immunology. The emphasis of the course is on host defence against infection and on diseases caused by abnormal immune responses.,,,,,
206,Parasitology,,Fundamental Parasitology,424,PARA,"Systematics, morphology, biology and ecology of parasitic protozoa, flatworms, roundworms and arthropods with emphasis on economically and medically important species.",,Not open to students who have taken WILD 424.,,,
206,Parasitology,,"Water, Health and Sanitation",515,PARA,"The origin and types of water contaminants including live organisms, infectious agents and chemicals of agricultural and industrial origins. Conventional and new technological developments to eliminate water pollutants. Comparisons of water, health and sanitation between industrialized and developing countries.",,,,,
206,Parasitology,,Cell Biology and Infection,635,PARA,"Research articles will be the primary source of information. This course will cover new principles in cell biology. In particular, the mechanisms by which gene expression is regulated through signal transduction pathways initiated at the cell surface will be presented.",students with some background in molecular biology,,,,
206,Parasitology,,Applied Parasitology,645,PARA,"Molecular aspects of applied parasitology. Diagnostics, surveillance, and epidemiology of parasites and the areas of anti-parasitic drug and vaccine development.","300-level undergraduate course in molecular biology, biochemistry or equivalent, or permission of instructor.",,,,
206,Parasitology,,Host-Parasite Interactions,655,PARA,"Lectures, tutorials and laboratory demonstrations of the principal factors which affect levels of parasite infection and treatment of infections in humans and animals. The integration and management of the host-parasite relationship in terms of transmission, population dynamics, environmental management, behaviour, immune responses, pathology, and pharmacology to decrease parasitic disease.",,,,,
203,ONCO,,Qualitative and Psychosocial Health Research,635,ONCO,"An overview of the theoretical, methodological and analytical skillsets required to design, conduct and analyze qualitative health research studies, with emphasis on psychosocial oncology and palliative care research.",,Only open to graduate students in the Gerald Bronfman Department of Oncology.,,,
207,Ophthalmology,,TCP Ophthalmology,300,OPTH,"This one-week course will teach the basics of ophthalmology through lectures and clinical encounters, with focus on the following topics: acute and chronic visual loss, trauma to the eye, the red eye and eye manifestations of systemic diseases (e.g. hypertension, diabetes). Students will learn basic eye exam skills, including how to assess visual acuity and use an ophthalmoscope and slit lamp.",,"Open only to students in the M.D., C.M. program.",,,
67,Organizational Behaviour,,Leadership,321,ORGB,"Leadership theories provide students with opportunities to assess and work on improving their leadership skills. Topics include: the ability to know oneself as a leader, to formulate a vision, to have the courage to lead, to lead creatively, and to lead effectively with others.",MGCR 222 or permission of Instructor and approval of the BCom Program Office.,Restricted to U2 and U3 students.,,,
67,Organizational Behaviour,,Negotiations and Conflict Resolution,325,ORGB,A conceptual framework to guide participants through negotiation and conflict resolution process.,,,,,
67,Organizational Behaviour,,People Analytics,330,ORGB,"This is the era of big data. Companies and organizations are collecting an enormous amount of information and we are only just beginning to grasp the ways in which this information might be used. This course covers the emerging field of people analytics, which involves applying data collection and analysis techniques to improve the management of people within organizations. We will cover current people analytics techniques, common pitfalls, and possible shortcomings of people analytics, as well as the ethical questions involved in undertaking such analyses.",,,,,
67,Organizational Behaviour,,Cross Cultural Management,380,ORGB,"Addresses dilemmas and opportunities that managers experience in international, multicultural environments. Development of conceptual knowledge and behavioural skills (e.g. bridging skills, communication, tolerance of ambiguity, cognitive complexity) relevant to the interaction of different cultures in business and organizational settings, using several methods including research, case studies and experiential learning.",,"Open to U2, U3 students only",,,
199,Nutrition and Dietetics,,Public Health Nutrition,505,NUTR,"This course focuses on the nutrition status of populations, communities and groups of people using a public health lens. It identifies and assesses human nutrition issues and problems, their causes, influencing factors and social conditions using a social determinants of health framework. Offers opportunities to design and conduct needs assessments, design and plan programs and plan for their evaluation. The purpose and role of participatory approaches with diverse populations and Indigenous populations in particular will be analyzed. Health systems, public health and political influence in Canada, as related to nutrition will be addressed.",NUTR 337,Not open to students who were registered for NUTR 403 in Fall 2017,,,
67,Organizational Behaviour,,Organizational Research Methods,409,ORGB,Field research in organizational behaviour.,MGCR 222,,,,
67,Organizational Behaviour,,Managing Organizational Teams,420,ORGB,"Theory, research, and applications. Principles of team processes and effectiveness in organizational settings, specifically the theoretical developments and empirical findings of group dynamics and team effectiveness, and practical strategies and skills for successful management of organizational teams.",MGCR 222,,,,
67,Organizational Behaviour,,Managing Organizational Change,421,ORGB,"Organizational change theory and techniques are examined with an emphasis on techno-structural interventions such as Quality-of-Work-Life approaches. Through simulations and case-studies, the course explores initiatives in organizational change, primarily in contemporary Canadian organizations. It also includes opportunities for ""hands-on"" experience in work and organization redesign.",MGCR 222,,,,
67,Organizational Behaviour,,Human Resources Management,423,ORGB,"Issues involved in personnel administration. Topics include: human resource planning, job analysis, recruitment and selection, training and development, performance appraisal, organization development and change, issues in compensation and benefits, and labour-management relations.",MGCR 222,,,,
67,Organizational Behaviour,,Topics in Organizational Behaviour,434,ORGB,This is an advanced course for students with a special interest in Organizational Behaviour. Topics will be selected from current issues or themes in literature.,MGCR 222,,,,
67,Organizational Behaviour,,Career Theory and Development,440,ORGB,"Includes state of the art theory and research on careers and opportunity for exploration and development of personal career goals and dreams. Analytical and practical skills are honed through the study of careers of ""real life"" individuals as presented in films, panels of guest speakers, and interview assignments.",MGCR 222,,,,
199,Nutrition and Dietetics,,Clinical Nutrition,545,NUTR,"Pathophysiology and clinical nutrition intervention for various medical conditions. Topics include gastrointestinal disorders, surgery and nutrition support.",,,,,
67,Organizational Behaviour,,Compensation Management,525,ORGB,"Compensation policies and practices, consistent with motivational theories, are examined. Topics include: design and evaluation of job evaluation systems, salary structures, and performance-based pay; compensation of special employee groups; and current pay equity laws. Projects and simulations provide ""hands-on"" experience in the use of compensation techniques.",,,,,
67,Organizational Behaviour,,Managing Teams in Organizations,632,ORGB,"The dynamics of group and interpersonal behaviour. As well as learning conceptual frameworks, participants will examine their own interpersonal style and behaviour in group processes.",,,,,
67,Organizational Behaviour,,Managing Organizational Change,625,ORGB,"Examine strategies of organizational development (OD) that enhance the organization's capacity to respond to change, maximize productivity and allow employees to experience dignity and meaning in their work. Explores the strategic, techno-structural, human process, and human resource management types of OD interventions. In addition, the course will provide opportunities for the practice of various OD skills (process consultation, feedback, observation) which enable managers to identify dysfunctional policies or behaviours. The fundamental theoretical framework of the course will draw upon developments in the behavioural and socio-technical systems approaches to organizational change.",,,,,
67,Organizational Behaviour,,Career Development,634,ORGB,"The broad objective of this course is to increase students' understanding of the phenomenon of careers, in the business world as well as other spheres. Students will be exposed to ""state of the art"" theory and research on careers, and will then be expected to examine the usefulness and relevance of current theory by analyzing the careers of ""real life"" individuals, from novels, films, biographies, and case histories. The course will focus on the evolution of careers over time, and will consider in-depth the many factors which influence (and are influenced by) career development, including such things as individual characteristics and background: age and family, status; occupational, job, and organizational characteristics etc. Career development will be considered both from the perspective of the individual and the organization.",,,,,
67,Organizational Behaviour,,Advanced Managerial Negotiations,635,ORGB,"This course explores in greater depth the negotiation concepts developed in ORGB 633. It also looks at other aspects and topics that impact negotiation, such as communication, culture and cognitive processes. Participants will explore the challenges they face to effectively incorporate these skills into their personal and professional lives.",ORGB 633.,,,,
67,Organizational Behaviour,,Managerial Negotiations,633,ORGB,"Negotiating is a critical managerial skill. The purpose of this course is to allow students to learn to be more effective negotiators. The class environment used to accomplish this goal includes many exercises, personality inventories, and cases. The focus of the course will be on the processes of bargaining and the emphasis is ""hands on"" learning, although theories of negotiation and research examining negotiation will also be covered. Each student will have a great deal of control over how much he or she will develop into a better negotiator as a result of participating in this course.",,,,,
67,Organizational Behaviour,,The Art of Leadership,640,ORGB,"Influence of personality, situational and cultural factors on strategic decision making. The role of power and political behaviour in organizational life. Topics include: managerial style, superior-subordinate relationships, organizational stress, entrepreneurial behaviour patterns, power and politics in decision making.",,,,,
208,Pathology,,M.Sc. Thesis Research Project,692,PATH,Independent work under the general direction of a full-time staff member on research leading to a comprehensive report.,,,,,
208,Pathology,,Comprehensive Examination - Ph.D. Candidates,701,PATH,An examination that must be passed by all doctoral candidates in order to continue in the doctoral program.,,,,,
209,Pharmacology and Therapeutics,,Introduction to Pharmacology,200,PHAR,"The objective of this course is to give U1 Pharmacology Major program students an appreciation of research in Pharmacology. The focus will be on contributions of this research to our understanding of how drugs work, strategies towards the discovery of new drugs, and/or on how use of current drugs may be improved based on this understanding.",,Only open to students in the BSc. Major in Pharmacology.,,,
209,Pharmacology and Therapeutics,,Drug Action,300,PHAR,"Principles of pharmacology and toxicology. Frequently encountered drugs will be used as a focus to illustrate sites and mechanisms of action, distribution, metabolism, elimination and adverse side effects.",,,,,
209,Pharmacology and Therapeutics,,Introduction to Pharmacology,201,PHAR,"This course will be a continuation of PHAR 200, taught in the fall semester. The focus will be on contributions of this research to our understanding of how drugs work, strategies towards the discovery of new drugs, and/or on how use of current drugs may be improved based on this understanding.",,Only open to students in the BSc. Major in Pharmacology.,,,
209,Pharmacology and Therapeutics,,Drugs and Disease,301,PHAR,This course further explores the basic principles of pharmacology as illustrated by drugs used in the treatment of disease. Emphasis is placed on drugs used for diseases prevalent in North America.,PHAR 300,,,,
209,Pharmacology and Therapeutics,,Principles of Toxicology,303,PHAR,"Fundamental mechanisms by which toxic compounds damage a biological system (organelle, cell, organ, organism, ecosystem). Detection and quantification of toxicity and risk/benefit analysis are considered. Selected agents of current risk to human health or the environment are evaluated in depth.",,,,,
209,Pharmacology and Therapeutics,,Laboratory in Pharmacology,390,PHAR,"This course is a two-week all day practical laboratory course where students will have the opportunity to design their own experiments, write out the experimental lab reports and learn to trouble shoot on their own.",,"Restricted to Pharmacology Honours students, or permission of instructor.",,,
209,Pharmacology and Therapeutics,,Undergraduate Research Project,396,PHAR,Independent research project with a final written report and an oral presentation.,,Open to students in programs offered by the Faculty of Science.,,,
209,Pharmacology and Therapeutics,,Pharmacology Research Project,397,PHAR,Research project to be carried out under supervision of a faculty member in the Department of Pharmacology and Therapeutics. Projects should address a testable hypothesis to be tested using the experimental tools available in the supervisor’s lab and probably other facilities at McGill. Hands-on experience with contemporary research in pharmacology and related disciplines.,"Successful completion of PHAR 396, a CGPA of at least 3.0, and permission of the instructor.",Open to students in programs offered by the Faculty of Science with permission of the Course Coordinator. This course cannot be taken under the S/U option.,,,
209,Pharmacology and Therapeutics,,Drug Discovery and Development,504,PHAR,Nobel Prize-winning discoveries as a basis for drug development.,,U3 and graduate students. Students can register only with permission of coordinators.,,,
209,Pharmacology and Therapeutics,,Structural Pharmacology,505,PHAR,"The course will cover approaches widely used in the pharmaceuticals industry, such as drug target selection, structure determination and medicinal chemistry. The basics of structural biology will be taught in a very visual and interactive manner, with an emphasis on drug:target interactions and chemical principles relevant to drug design. By the end of the course, the students will become familiar with the structure-based drug discovery process and principles of molecular pharmacology.",,Not open to students who have taken or are taking PHAR 503.,,,
209,Pharmacology and Therapeutics,,Drug Discovery and Development,508,PHAR,"The design of biologically-relevant drug screens for molecular targets in a cell, tissue, and in vivo setting. Explore the use of stem cells and tissue-based disease models for the understanding of disease and for drug discovery. Situate modern pharmacology into broader medical and societal issues such as personalized medicine and the ethics associated with research.",,"Open to U3 students in the minor, major or honours program in Pharmacology.",,,
209,Pharmacology and Therapeutics,,Advances in Industrial Biotechnology,540,PHAR,"Introduction to emerging technologies and research advances in biotechnologies. Topics include semisynthetic production of drugs and drug candidates through large-scale fermentation, next generation synthesis of DNA and whole genes, green toxicology, single-molecule diagnostics, orphan-drug re-purposing, and next- generation genomic analyses in drug development. Translational research, issues of entrepreneurship, sustainability, and ethics are also covered.",CHEM 222 (or equivalent) and BIOL 200 or CHEM 332,U3 Students or higher. Not open to students who have taken or are taking CHEM 540.,,,
209,Pharmacology and Therapeutics,,Neuropharmacology,562,PHAR,Topics in pharmacology with an emphasis on molecular mechanisms of drug-action and cellular targets in the nervous system.,PHAR 301 or with permission of instructor.,"Open to U3 students in the minor, major or honours program in Pharmacology, or with permission of instructor.",,,
209,Pharmacology and Therapeutics,,Endocrine Pharmacology,563,PHAR,"This advanced course covers selected topics in pharmacology of reproductive, endocrine, and metabolic disorders.",PHAR 301 or permission of the instructor(s),"Open to U3 students in the minor, major or honours program in Pharmacology, or with permission of instructor.",,,
192,Neuroscience,,Honours Research Project,430D2,NSCI,"Students undertake an independent research project in the field of neursocience under the guidance of an established McGill neuroscientist. They are expected to obtain hands-on research experience in their supervisor's laboratory, learn about the strengths and limitations of the methodology and work independently.",NSCI 430D1,Only open to U3 students registered in the B.Sc. Honours Neuroscience. Requires departmental approval. Students must register for both NSCI 430D1 and NSCI 430D2. No credit will be given for this course unless both NSCI 430D1 and NSCI 430D2 are successfully completed in consecutive terms.,,,
209,Pharmacology and Therapeutics,,Epigenetic Drugs and Targets,565,PHAR,"This course covers therapeutics targeting epigenetic mechanisms. Although only a handful of epigenetic drugs are in widespread use, further development of such agents is a very active area of research as it has the potential to directly target aberrant gene expression. This course will examine both the current use and potential of epigenetic drugs in treatment of cancer, neurological diseases, immune disorders, and cardiovascular disease. The concept of epigenetics as mediating gene-environment interaction will also be discussed.",,,,,
67,Organizational Behaviour,,Leadership Practicum in Social Sector,401,ORGB,"Students apply a wealth of OB concepts and leadership strategies by spending the equivalent of one full day (8 hours) per week at an organization within Montreal’s social sector. Course material will supplement field experiences. The Practicum complements ORGB 321, which offers a more comprehensive survey of leadership theory.",,Only open to U2 and U3 students.,,,
